MTFDDAK3T8TGA-1BC15ABYYR;Components > Solid State Drives > Enterprise;R 30 655;R 44 069;;;"Micron 5400 PRO 3840GB 2.5"" SSD TCG-Opal";Micron;Product URL;5 Year;;;1448;https://www.syntech.co.za/product/micron-5400-pro-3840gb-2-5-ssd/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
MTFDDAK3T8TGA-1BC16ABYYR;Components > Solid State Drives > Enterprise;R 30 655;R 44 069;;;"Micron 5400 PRO 3840GB 2.5"" SSD TCG-Enterprise";Micron;Product URL;5 Year;;;1449;https://www.syntech.co.za/product/micron-5400-pro-3840gb-2-5-ssd-2/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
MTFDDAK3T8TGB-1BC1ZABYYR;Components > Solid State Drives > Enterprise;R 32 987;R 47 419;;;"Micron 5400 MAX 3840GB SATA 2.5"" SSD Non-SED";Micron;;5 Year;;;1450;;;Motherboards;;;;;;;;;;;;;;;;;;
MTFDDAK3T8TGB-1BC15ABYYR;Components > Solid State Drives > Enterprise;R 33 093;R 47 569;;;"Micron 5400 MAX 3840GB 2.5"" SSD TCG-Opal";Micron;Product URL;5 Year;;;1451;https://www.syntech.co.za/product/micron-5400-max-3840gb-2-5-ssd/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
MTFDDAK3T8TGB-1BC16ABYYR;Components > Solid State Drives > Enterprise;R 33 093;R 47 569;;;"Micron 5400 MAX 3840GB 2.5"" SSD TCG-Enterprise";Micron;Product URL;5 Year;;;1452;https://www.syntech.co.za/product/micron-5400-max-3840gb-2-5-ssd-2/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
MTFDDAK7T6TGA-1BC1ZABYYR;Components > Solid State Drives > Enterprise;R 48 060;R 69 089;;;"Micron 5400 PRO 7.68TB SATA 2.5"" SSD Non-SED";Micron;Product URL;5 Year;;;1453;https://www.syntech.co.za/product/micron-5400-pro-7-68tb-sata-2-5-ssd/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
MTFDDAK7T6TGA-1BC15ABYYR;Components > Solid State Drives > Enterprise;R 48 166;R 69 239;;;"Micron 5400 PRO 7680GB 2.5"" SSD TCG-Opal";Micron;Product URL;5 Year;;;1454;https://www.syntech.co.za/product/micron-5400-pro-7680gb-2-5-ssd/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
MTFDDAK7T6TGA-1BC16ABYYR;Components > Solid State Drives > Enterprise;R 48 166;R 69 239;;;"Micron 5400 PRO 7680GB 2.5"" SSD TCG-Enterprise";Micron;Product URL;5 Year;;;1455;https://www.syntech.co.za/product/micron-5400-pro-7680gb-2-5-ssd-2/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKCC30T7TGR-1BK1DFCYYR;Components > Solid State Drives > Enterprise;R 128 016;R 184 019;;;Micron 6500 ION 30720GB U.3 NVME SSD TCG-Opal;Micron;;5 Year;;;1456;;;Motherboards;;;;;;;;;;;;;;;;;;
MTFDLAL30T7THL-1BK1DFCYYR;Components > Solid State Drives > Enterprise;R 140 705;R 202 259;;;Micron 6550 ION 30720GB U.2 NVME SSD (15mm);Micron;;5 Year;;;1457;;;Motherboards;;;;;;;;;;;;;;;;;;
MTFDLBQ30T7THL-1BK1DFCYYR;Components > Solid State Drives > Enterprise;R 140 705;R 202 259;;;Micron 6550 ION 30720GB E3.S NVME SSD (7.5mm);Micron;;5 Year;;;1458;;;Motherboards;;;;;;;;;;;;;;;;;;
MTFDLAL61T4THL-1BK1DFCYYR;Components > Solid State Drives > Enterprise;R 279 741;R 402 129;;;Micron 6550 ION 61440GB U.2 NVME SSD (15mm);Micron;;5 Year;;;1459;;;Motherboards;;;;;;;;;;;;;;;;;;
MTFDLBQ61T4THL-1BK1DFCYYR;Components > Solid State Drives > Enterprise;R 279 741;R 402 129;;;Micron 6550 ION 61440GB E3.S NVME SSD (7.5mm);Micron;;5 Year;;;1460;;;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKBA480TFR-1BC1ZABYYR;Components > Solid State Drives > Enterprise;R 6 689;R 9 619;;;Micron 7450 PRO 480GB M.2 NVMe SSD Non-SED;Micron;Product URL;5 Year;;;1461;https://www.syntech.co.za/product/micron-7450-pro-480gb-m-2-nvme-ssd-2/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKBA480TFR-1BC15ABYYR;Components > Solid State Drives > Enterprise;R 6 795;R 9 769;;;Micron 7450 Pro 480GB M.2 NVMe SSD TCG-Opal;Micron;;5 Year;;;1462;;;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKBA400TFS-1BC1ZABYYR;Components > Solid State Drives > Enterprise;R 7 693;R 11 059;;;Micron 7450 MAX 400GB SATA M.2 (22x80mm) Non-SED;Micron;Product URL;5 Year;;;1463;https://www.syntech.co.za/product/micron-7450-max-400gb-sata-m-2-22x80mm/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKBA960TFR-1BC1ZABYYR;Components > Solid State Drives > Enterprise;R 9 199;R 13 219;;;Micron 7450 PRO 960GB M.2 NVMe SSD Non-SED;Micron;Product URL;5 Year;;;1464;https://www.syntech.co.za/product/micron-7450-pro-960gb-m-2-nvme-ssd/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKBA960TFR-1BC15ABYYR;Components > Solid State Drives > Enterprise;R 9 305;R 13 379;;;Micron 7450 PRO 960GB M.2 NVMe(22x80mm) TCG-Opal;Micron;Product URL;5 Year;;;1465;https://www.syntech.co.za/product/micron-7450-pro-960gb-sata-m-2-22x80mm/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKBG960TFR-1BC1ZABYYR;Components > Solid State Drives > Enterprise;R 9 527;R 13 699;;;Micron 7450 PRO 960GB M.2 NVMe SSD Non-SED;Micron;Product URL;5 Year;;;1466;https://www.syntech.co.za/product/micron-7450-pro-960gb-m-2-nvme-ssd-2/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKBG960TFR-1BC15ABYYR;Components > Solid State Drives > Enterprise;R 9 633;R 13 849;;;Micron 7450 PRO 960GB SATA M.2 (22x110mm) TCG-Opal;Micron;Product URL;5 Year;;;1467;https://www.syntech.co.za/product/micron-7450-pro-960gb-sata-m-2-22x110mm/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKBA800TFS-1BC1ZABYYR;Components > Solid State Drives > Enterprise;R 10 579;R 15 209;;;Micron 7450 MAX 800GB SATA M.2 (22x80mm) Non-SED;Micron;Product URL;5 Year;;;1468;https://www.syntech.co.za/product/micron-7450-max-800gb-sata-m-2-22x80mm/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKCC960TFR-1BC1ZABYYR;Components > Solid State Drives > Enterprise;R 11 000;R 15 809;;;Micron 7450 Pro 960GB U.3 NVMe SSD Non-SED;Micron;Product URL;5 Year;;;1469;https://www.syntech.co.za/product/micron-7450-pro-960gb-u-3-nvme-ssd/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKCC960TFR-1BC15ABYYR;Components > Solid State Drives > Enterprise;R 11 106;R 15 969;;;Micron 7450 PRO 960GB U.3 NVME SSD TCG-Opal;Micron;Product URL;5 Year;;;1470;https://www.syntech.co.za/product/micron-7450-pro-960gb-u-3-nvme-ssd-2/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKBZ960TFR-1BC15ABYYR;Components > Solid State Drives > Enterprise;R 11 243;R 16 159;;;Micron 7450 PRO 960GB E1.S NVME SSD TCG-Opal;Micron;;5 Year;;;1471;;;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKCC800TFS-1BC1ZABYYR;Components > Solid State Drives > Enterprise;R 12 650;R 18 179;;;Micron 7450 MAX 800GB U.3 NVME SSD Non-SED;Micron;Product URL;5 Year;;;1472;https://www.syntech.co.za/product/micron-7450-max-800gb-u-3-nvme-ssd/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKCC800TFS-1BC15ABYYR;Components > Solid State Drives > Enterprise;R 12 756;R 18 339;;;Micron 7450 MAX 800GB U.3 NVME SSD TCG-Opal;Micron;Product URL;5 Year;;;1473;https://www.syntech.co.za/product/micron-7450-max-800gb-u-3-nvme-ssd-2/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKCE960TFR-1BC15ABYYR;Components > Solid State Drives > Enterprise;R 12 956;R 18 619;;;Micron 7450 PRO 960GB E1.S NVME SSD TCG-Opal;Micron;Product URL;5 Year;;;1474;https://www.syntech.co.za/product/micron-7450-pro-960gb-e1-s-nvme-ssd/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKBG1T9TFR-1BC1ZABYYR;Components > Solid State Drives > Enterprise;R 14 895;R 21 409;;;Micron 7450 PRO 1.92TB M.2 NVMe SSD Non-SED;Micron;Product URL;5 Year;;;1475;https://www.syntech.co.za/product/micron-7450-pro-1-92tb-m-2-nvme-ssd/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKBG1T9TFR-1BC15ABYYR;Components > Solid State Drives > Enterprise;R 15 001;R 21 559;;;Micron 7450 PRO 1920GB SATA M.2 (22x110mm) TCG-Opal;Micron;Product URL;5 Year;;;1476;https://www.syntech.co.za/product/micron-7450-pro-1920gb-sata-m-2-22x110mm/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKCC1T9TFR-1BC1ZABYYR;Components > Solid State Drives > Enterprise;R 16 343;R 23 489;;;Micron 7450 Pro 1.92TB U.3 NVMe SSD Non-SED;Micron;Product URL;5 Year;;;1477;https://www.syntech.co.za/product/micron-7450-pro-1-92tb-u-3-nvme-ssd/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKCC1T9TFR-1BC15ABYYR;Components > Solid State Drives > Enterprise;R 16 449;R 23 649;;;Micron 7450 PRO 1920GB U.3 NVME SSD TCG-Opal;Micron;;5 Year;;;1478;;;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKCC3T8TFR-1BC1ZABYYR;Components > Solid State Drives > Enterprise;R 17 999;R 27 999;;;Micron 7450 Pro 3.84TB U.3 Non-SED NVMe SSD Non-SED;Micron;Product URL;5 Year;;;1479;https://www.syntech.co.za/product/micron-7450-pro-3-84tb-u-3-nvme-ssd/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKCC1T6TFS-1BC1ZABYYR;Components > Solid State Drives > Enterprise;R 18 794;R 27 019;;;Micron 7450 MAX 1600GB U.3 NVME SSD Non-SED;Micron;Product URL;5 Year;;;1480;https://www.syntech.co.za/product/micron-7450-max-1600gb-u-3-nvme-ssd-2/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKCC1T6TFS-1BC15ABYYR;Components > Solid State Drives > Enterprise;R 18 900;R 27 169;;;Micron 7450 MAX 1600GB U.3 NVME SSD TCG-Opal;Micron;;5 Year;;;1481;;;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKBZ1T9TFR-1BC15ABYYR;Components > Solid State Drives > Enterprise;R 21 126;R 30 369;;;Micron 7450 PRO 1920GB E1.S NVME SSD TCG-Opal;Micron;;5 Year;;;1482;;;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKCE1T9TFR-1BC15ABYYR;Components > Solid State Drives > Enterprise;R 21 126;R 30 369;;;Micron 7450 PRO 1920GB E1.S NVME SSD TCG-Opal;Micron;Product URL;5 Year;;;1483;https://www.syntech.co.za/product/micron-7450-pro-1920gb-e1-s-nvme-ssd/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKBG3T8TFR-1BC1ZABYYR;Components > Solid State Drives > Enterprise;R 24 698;R 35 499;;;Micron 7450 PRO 3.84TB M.2 NVMe SSD Non-SED;Micron;Product URL;5 Year;;;1484;https://www.syntech.co.za/product/micron-7450-pro-3-84tb-m-2-nvme-ssd/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKBG3T8TFR-1BC15ABYYR;Components > Solid State Drives > Enterprise;R 24 804;R 35 659;;;Micron 7450 PRO 3840GB SATA M.2 (22x110mm) TCG-Opal;Micron;Product URL;5 Year;;;1485;https://www.syntech.co.za/product/micron-7450-pro-3840gb-sata-m-2-22x110mm/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKCC3T8TFR-1BC15ABYYR;Components > Solid State Drives > Enterprise;R 27 871;R 40 069;;;Micron 7450 PRO 3840GB U.3 NVME SSD TCG-Opal;Micron;Product URL;5 Year;;;1486;https://www.syntech.co.za/product/micron-7450-pro-3840gb-u-3-nvme-ssd/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKBZ3T8TFR-1BC1ZABYYR;Components > Solid State Drives > Enterprise;R 28 799;R 41 399;;;Micron 7450 PRO 3840GB E1.S NVME SSD Non-SED;Micron;;5 Year;;;1487;;;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKBZ3T8TFR-1BC15ABYYR;Components > Solid State Drives > Enterprise;R 28 905;R 41 549;;;Micron 7450 PRO 3840GB E1.S NVME SSD TCG-Opal;Micron;;5 Year;;;1488;;;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKCC3T2TFS-1BC1ZABYYR;Components > Solid State Drives > Enterprise;R 31 930;R 45 899;;;Micron 7450 MAX 3200GB U.3 NVME SSD Non-SED;Micron;Product URL;5 Year;;;1489;https://www.syntech.co.za/product/micron-7450-max-3200gb-u-3-nvme-ssd/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKCC3T2TFS-1BC15ABYYR;Components > Solid State Drives > Enterprise;R 32 036;R 46 049;;;Micron 7450 MAX 3200GB U.3 NVME SSD TCG-Opal;Micron;Product URL;5 Year;;;1490;https://www.syntech.co.za/product/micron-7450-max-3200gb-u-3-nvme-ssd-2/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKCE3T8TFR-1BC15ABYYR;Components > Solid State Drives > Enterprise;R 32 944;R 47 359;;;Micron 7450 PRO 3840GB E1.S NVME SSD TCG-Opal;Micron;Product URL;5 Year;;;1491;https://www.syntech.co.za/product/micron-7450-pro-3840gb-e1-s-nvme-ssd/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKBZ7T6TFR-1BC1ZABYYR;Components > Solid State Drives > Enterprise;R 50 756;R 72 959;;;Micron 7450 PRO 7680GB E1.S NVME SSD Non-SED;Micron;;5 Year;;;1492;;;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKBZ7T6TFR-1BC15ABYYR;Components > Solid State Drives > Enterprise;R 50 862;R 73 109;;;Micron 7450 PRO 7680GB E1.S NVME SSD TCG-Opal;Micron;;5 Year;;;1493;;;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKCE7T6TFR-1BC15ABYYR;Components > Solid State Drives > Enterprise;R 52 169;R 74 989;;;Micron 7450 PRO 7680GB E1.S NVME SSD TCG-Opal;Micron;Product URL;5 Year;;;1494;https://www.syntech.co.za/product/micron-7450-pro-7680gb-e1-s-nvme-ssd/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKCC7T6TFR-1BC1ZABYYR;Components > Solid State Drives > Enterprise;R 52 181;R 75 009;;;Micron 7450 Pro 7.84TB U.3 NVMe SSD Non-SED;Micron;Product URL;5 Year;;;1495;https://www.syntech.co.za/product/micron-7450-pro-7-84tb-u-3-nvme-ssd/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKCC7T6TFR-1BC15ABYYR;Components > Solid State Drives > Enterprise;R 52 287;R 75 159;;;Micron 7450 PRO 7680GB U.3 NVME SSD TCG-Opal;Micron;Product URL;5 Year;;;1496;https://www.syntech.co.za/product/micron-7450-pro-7680gb-u-3-nvme-ssd/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKCC6T4TFS-1BC1ZABYYR;Components > Solid State Drives > Enterprise;R 60 008;R 86 259;;;Micron 7450 MAX 6400GB U.3 NVME SSD Non-SED;Micron;Product URL;5 Year;;;1497;https://www.syntech.co.za/product/micron-7450-max-6400gb-u-3-nvme-ssd/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKCC6T4TFS-1BC15ABYYR;Components > Solid State Drives > Enterprise;R 60 114;R 86 409;;;Micron 7450 MAX 6400GB U.3 NVME SSD TCG-Opal;Micron;Product URL;5 Year;;;1498;https://www.syntech.co.za/product/micron-7450-max-6400gb-u-3-nvme-ssd-2/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKCC960TGP-1BK1DABYYR;Components > Solid State Drives > Enterprise;R 11 005;R 15 819;;;Micron 7500 PRO 960GB U.3 (15mm) NVME SSD TCG-Opal;Micron;;5 Year;;;1499;;;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKCC800TGQ-1BK1DABYYR;Components > Solid State Drives > Enterprise;R 12 640;R 18 169;;;Micron 7500 MAX 800GB U.3 (15mm) NVME SSD TCG-Opal;Micron;;5 Year;;;1500;;;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKCC1T9TGP-1BK1DABYYR;Components > Solid State Drives > Enterprise;R 13 904;R 19 989;;;Micron 7500 PRO 1920GB U.3 (15mm) NVME SSD TCG-Opal;Micron;;5 Year;;;1501;;;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKCC1T6TGQ-1BK1DABYYR;Components > Solid State Drives > Enterprise;R 15 974;R 22 959;;;Micron 7500 MAX 1600GB U.3 (15mm) NVME SSD TCG-Opal;Micron;;5 Year;;;1502;;;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKCC3T8TGP-1BK1DABYYR;Components > Solid State Drives > Enterprise;R 21 539;R 30 959;;;Micron 7500 PRO 3840GB U.3 (15mm) NVME SSD TCG-Opal;Micron;;5 Year;;;1503;;;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKCC3T2TGQ-1BK1DABYYR;Components > Solid State Drives > Enterprise;R 24 754;R 35 579;;;Micron 7500 MAX 3200GB U.3 (15mm) NVME SSD TCG-Opal;Micron;;5 Year;;;1504;;;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKCC7T6TGP-1BK1DABYYR;Components > Solid State Drives > Enterprise;R 38 944;R 55 979;;;Micron 7500 PRO 7680GB U.3 (15mm) NVME SSD TCG-Opal;Micron;;5 Year;;;1505;;;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKCC6T4TGQ-1BK1DABYYR;Components > Solid State Drives > Enterprise;R 44 770;R 64 359;;;Micron 7500 MAX 6400GB U.3 (15mm) NVME SSD TCG-Opal;Micron;;5 Year;;;1506;;;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKCC15T3TGP-1BK1DABYYR;Components > Solid State Drives > Enterprise;R 74 560;R 107 179;;;Micron 7500 PRO 15360GB U.3 (15mm) NVME SSD TCG-Opal;Micron;;5 Year;;;1507;;;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKCC12T8TGQ-1BK1DABYYR;Components > Solid State Drives > Enterprise;R 85 729;R 123 229;;;Micron 7500 MAX 12800GB U.3 (15mm) NVME SSD TCG-Opal;Micron;;5 Year;;;1508;;;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKCC7T6TGH-1BC1ZABYYR;Components > Solid State Drives > Enterprise;R 27 920;R 40 139;;;Micron 9400 Pro 7.68TB U.3 NVMe SSD Enterprise SSD;Micron;Product URL;5 Year;;;1509;https://www.syntech.co.za/product/micron-ssd-9400-pro-u-3-nvme-7-68tb/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKCC6T4TGJ-1BC1ZABYYR;Components > Solid State Drives > Enterprise;R 32 108;R 46 159;;;Micron 9400 MAX 6400GB U.3 NVME SSD Enterprise;Micron;;5 Year;;;1510;;;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKCC15T3TGH-1BC1ZABYYR;Components > Solid State Drives > Enterprise;R 51 940;R 74 659;;;Micron 9400 Pro 15.36TB U.3 NVMe SSD Enterprise SSD;Micron;Product URL;5 Year;;;1511;https://www.syntech.co.za/product/micron-ssd-9400-pro-u-3-nvme-15-36tb/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKCC12T8TGJ-1BC1ZABYYR;Components > Solid State Drives > Enterprise;R 59 731;R 85 859;;;Micron 9400 MAX 12800GB U.3 NVME SSD Enterprise;Micron;;5 Year;;;1512;;;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKCC30T7TGH-1BC1ZABYYR;Components > Solid State Drives > Enterprise;R 97 520;R 140 189;;;Micron 9400 Pro 30.72TB U.3 NVMe SSD Enterprise SSD;Micron;;5 Year;;;1513;;;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKCC25T6TGJ-1BC1ZABYYR;Components > Solid State Drives > Enterprise;R 112 148;R 161 209;;;Micron 9400 MAX 25600GB U.3 NVME SSD Enterprise;Micron;;5 Year;;;1514;;;Motherboards;;;;;;;;;;;;;;;;;;
MTFDLBT3T8THA-1BK1JABYYR;Components > Solid State Drives > Enterprise;R 27 229;R 39 139;;;Micron 9550 PRO 3840GB E1.S (9.5mm) NVME SSD Non-SED;Micron;;5 Year;;;1515;;;Motherboards;;;;;;;;;;;;;;;;;;
MTFDLAL3T8THA-1BK1DABYYR;Components > Solid State Drives > Enterprise;R 27 335;R 39 289;;;Micron 9550 PRO 3840GB U.2 (15mm) NVME SSD Enterprise;Micron;;5 Year;;;1516;;;Motherboards;;;;;;;;;;;;;;;;;;
MTFDLBQ3T8THA-1BK1DABYYR;Components > Solid State Drives > Enterprise;R 27 335;R 39 289;;;Micron 9550 PRO 3840GB E3.S (7.5mm) NVME SSD Enterprise;Micron;;5 Year;;;1517;;;Motherboards;;;;;;;;;;;;;;;;;;
MTFDLCE3T8THA-1BK1DABYYR;Components > Solid State Drives > Enterprise;R 27 335;R 39 289;;;Micron 9550 PRO 3840GB E1.S (15mm) NVME SSD Enterprise;Micron;;5 Year;;;1518;;;Motherboards;;;;;;;;;;;;;;;;;;
MTFDLAL3T2THB-1BK1DABYYR;Components > Solid State Drives > Enterprise;R 31 419;R 45 159;;;Micron 9550 MAX 3200GB U.2 (15mm) NVME SSD Enterprise;Micron;;5 Year;;;1519;;;Motherboards;;;;;;;;;;;;;;;;;;
MTFDLBQ3T2THB-1BK1DABYYR;Components > Solid State Drives > Enterprise;R 31 419;R 45 159;;;Micron 9550 MAX 3200GB E3.S (7.5mm) NVME SSD Enterprise;Micron;;5 Year;;;1520;;;Motherboards;;;;;;;;;;;;;;;;;;
MTFDLBT7T6THA-1BK1JABYYR;Components > Solid State Drives > Enterprise;R 44 320;R 63 709;;;Micron 9550 PRO 7680GB E1.S (9.5mm) NVME SSD Non-SED;Micron;;5 Year;;;1521;;;Motherboards;;;;;;;;;;;;;;;;;;
MTFDLAL7T6THA-1BK1DABYYR;Components > Solid State Drives > Enterprise;R 44 426;R 63 859;;;Micron 9550 PRO 7860GB U.2 (15mm) NVME SSD Enterprise;Micron;;5 Year;;;1522;;;Motherboards;;;;;;;;;;;;;;;;;;
MTFDLBQ7T6THA-1BK1DABYYR;Components > Solid State Drives > Enterprise;R 44 426;R 63 859;;;Micron 9550 PRO 7860GB E3.S (7.5mm) NVME SSD Enterprise;Micron;;5 Year;;;1523;;;Motherboards;;;;;;;;;;;;;;;;;;
MTFDLCE7T6THA-1BK1DABYYR;Components > Solid State Drives > Enterprise;R 44 426;R 63 859;;;Micron 9550 PRO 7680GB E1.S (15mm) NVME SSD Enterprise;Micron;;5 Year;;;1524;;;Motherboards;;;;;;;;;;;;;;;;;;
MTFDLAL6T4THB-1BK1DABYYR;Components > Solid State Drives > Enterprise;R 51 074;R 73 419;;;Micron 9550 MAX 6400GB U.2 (15mm) NVME SSD Enterprise;Micron;;5 Year;;;1525;;;Motherboards;;;;;;;;;;;;;;;;;;
MTFDLBQ6T4THB-1BK1DABYYR;Components > Solid State Drives > Enterprise;R 51 074;R 73 419;;;Micron 9550 MAX 6400GB E3.S (7.5mm) NVME SSD Enterprise;Micron;;5 Year;;;1526;;;Motherboards;;;;;;;;;;;;;;;;;;
MTFDLAL15T3THA-1BK1DABYYR;Components > Solid State Drives > Enterprise;R 79 995;R 114 989;;;Micron 9550 PRO 15360GB U.2 (15mm) NVME SSD Enterprise;Micron;;5 Year;;;1527;;;Motherboards;;;;;;;;;;;;;;;;;;
MTFDLBQ15T3THA-1BK1DABYYR;Components > Solid State Drives > Enterprise;R 79 995;R 114 989;;;Micron 9550 PRO 15360GB E3.S (7.5mm) NVME SSD Enterprise;Micron;;5 Year;;;1528;;;Motherboards;;;;;;;;;;;;;;;;;;
MTFDLCE15T3THA-1BK1DABYYR;Components > Solid State Drives > Enterprise;R 79 995;R 114 989;;;Micron 9550 PRO 15360GB E1.S (15mm) NVME SSD Enterprise;Micron;;5 Year;;;1529;;;Motherboards;;;;;;;;;;;;;;;;;;
MTFDLAL12T8THB-1BK1DABYYR;Components > Solid State Drives > Enterprise;R 91 979;R 132 219;;;Micron 9550 MAX 12800GB U.2 (15mm) NVME SSD Enterprise;Micron;;5 Year;;;1530;;;Motherboards;;;;;;;;;;;;;;;;;;
MTFDLBQ12T8THB-1BK1DABYYR;Components > Solid State Drives > Enterprise;R 91 979;R 132 219;;;Micron 9550 MAX 12800GB E3.S (7.5mm) NVME SSD Enterprise;Micron;;5 Year;;;1531;;;Motherboards;;;;;;;;;;;;;;;;;;
MTFDLAL30T7THA-1BK1DABYYR;Components > Solid State Drives > Enterprise;R 145 644;R 209 359;;;Micron 9550 PRO 30720GB U.2 (15mm) NVME SSD Enterprise;Micron;;5 Year;;;1532;;;Motherboards;;;;;;;;;;;;;;;;;;
MTFDLBQ30T7THA-1BK1DABYYR;Components > Solid State Drives > Enterprise;R 145 644;R 209 359;;;Micron 9550 PRO 30720GB E3.S (7.5mm) NVME SSD Enterprise;Micron;;5 Year;;;1533;;;Motherboards;;;;;;;;;;;;;;;;;;
MTFDLAL25T6THB-1BK1DABYYR;Components > Solid State Drives > Enterprise;R 167 475;R 240 739;;;Micron 9550 MAX 25600GB U.2 (15mm) NVME SSD Enterprise;Micron;;5 Year;;;1534;;;Motherboards;;;;;;;;;;;;;;;;;;
MTFDLBQ25T6THB-1BK1DABYYR;Components > Solid State Drives > Enterprise;R 167 475;R 240 739;;;Micron 9550 MAX 25600GB E3.S (7.5mm) NVME SSD Enterprise;Micron;;5 Year;;;1535;;;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKCC960TFR-1BC1ZHEYYR;Components > Solid State Drives > Enterprise;R 34 707;R 49 889;;;Micron XTR 960GB U.3 NVME Non-SED;Micron;;5 Year;;;1536;;;Motherboards;;;;;;;;;;;;;;;;;;
MTFDKCC1T9TFR-1BC1ZHEYYR;Components > Solid State Drives > Enterprise;R 65 226;R 93 759;;;Micron XTR 1920GB U.3 NVME Non-SED;Micron;;5 Year;;;1537;;;Motherboards;;;;;;;;;;;;;;;;;;
dm0;Components > Thermal paste;;;;;;;;;;;1538;;;Motherboards;;;;;;;;;;;;;;;;;;
PCB-G2G8;Components > Thermal paste;R 30;R 49;;CHAN;PCBuilder MICROMETRE Thermal Paste 2G Conductivity 8.5W/mK;PCBUILDER;Product URL;1 Year;;;1539;https://www.syntech.co.za/product/pcbuilder-micrometre-8-5w-m-k-thermal-paste-2g/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
PCB-G2G14;Components > Thermal paste;R 71;R 109;;CHAN;PCBuilder PICOMETRE Thermal Paste 2G Conductivity 14.5W/mK;PCBUILDER;Product URL;1 Year;;;1540;https://www.syntech.co.za/product/pcbuilder-picometre-14-5w-m-k-thermal-paste-2g/;Product URL;Motherboards;;;;;;;;;;;;;;;;;;
dn0;Components > Upgrade Kits;;;;;;;;;;;1541;;;Motherboards;;;;;;;;;;;;;;;;;;
